category_code,product_code,product_name,brand_name,source_file
BA,ARBA5F003W3,젠더리스《Alle Hobo Round》프리미엄 램스킨 다크브라운 호보 크로스백,알레그리,allegri_products_enriched_all.csv
BA,ARBA6E002BK,젠더리스《Alle Hobo square》프리미엄 램스킨 블랙 호보 숄더백,알레그리,allegri_products_enriched_all.csv
BA,HZBA4F301BK,[반값세일]블랙 해리 키링 패커블백,헤지스 남성,hazzys_men_products_enriched_all.csv
BA,HZBA4F301R2,[반값세일]패치워크 해리 키링 패커블백,헤지스 남성,hazzys_men_products_enriched_all.csv
BA,IEBA5G001BK,시티 투웨이 헬맷 백 블랙,일꼬르소,ilcorso_products_enriched_all.csv
BA,IEBA6E101B2,솔레인 데님 토트백 블루,일꼬르소,ilcorso_products_enriched_all.csv
BA,IEBA6E101BK,솔레인 데님 토트백 블랙,일꼬르소,ilcorso_products_enriched_all.csv
BE,ARBE5F001BK,[비조] 블랙 솔리드 천연 소가죽 벨트,알레그리,allegri_products_enriched_all.csv
BE,ARBE5F002BK,[비조] 블랙 솔리드 천연 소가죽 라운드 버클 벨트,알레그리,allegri_products_enriched_all.csv
BE,ARBE5F901BK,블랙《Premium Leather》[Made in Italy] 사피아노 비조 벨트,알레그리,allegri_products_enriched_all.csv
BE,ARBE5F901N3,다크네이비《Premium Leather》[Made in Italy] 사피아노 비조 벨트,알레그리,allegri_products_enriched_all.csv
BE,ARBE5F902BK,블랙《Premium Leather》[Made in Italy] 리버시블 사피아노 벨트,알레그리,allegri_products_enriched_all.csv
BE,ARBE5F903BK,블랙《Premium Leather》[Made in Italy] 솔리드 비조 벨트,알레그리,allegri_products_enriched_all.csv
BE,ARBE5F903W3,다크브라운《Premium Leather》[Made in Italy] 솔리드 비조 벨트,알레그리,allegri_products_enriched_all.csv
BE,HZBE5E902BK,블랙 금속 버클 자동벨트,헤지스 남성,hazzys_men_products_enriched_all.csv
BE,HZBE5E903BK,[인기상품] 블랙 소가죽 벨트,헤지스 남성,hazzys_men_products_enriched_all.csv
BE,HZBE5E903W2,[인기상품] 브라운 소가죽 벨트,헤지스 남성,hazzys_men_products_enriched_all.csv
BE,HZBE5E904W2,이태리 베지터블 브라운 가죽 벨트,헤지스 남성,hazzys_men_products_enriched_all.csv
BE,HZBE5F904BK,[시즌오프]블랙 위빙 레더 벨트,헤지스 남성,hazzys_men_products_enriched_all.csv
BE,HZBE5F904W2,[시즌오프]브라운 위빙 레더 벨트,헤지스 남성,hazzys_men_products_enriched_all.csv
BE,HZBE6E901BK,블랙 이니셜로고 소가죽 벨트,헤지스 남성,hazzys_men_products_enriched_all.csv
BE,HZBE6E901W2,브라운 이니셜로고 소가죽 벨트,헤지스 남성,hazzys_men_products_enriched_all.csv
BE,HZBE6E903BK,블랙 음각로고 소가죽 벨트,헤지스 남성,hazzys_men_products_enriched_all.csv
BE,HZBE6E903W2,브라운 음각로고 소가죽 벨트,헤지스 남성,hazzys_men_products_enriched_all.csv
BE,IEBE4G001BK,[클리어런스]스웨이드 펀칭 웨스턴 벨트 블랙,일꼬르소,ilcorso_products_enriched_all.csv
BE,IEBE6E101BK,핀 버클 벨트 블랙,일꼬르소,ilcorso_products_enriched_all.csv
BE,IEBE6E101W2,핀 버클 벨트 브라운,일꼬르소,ilcorso_products_enriched_all.csv
CO,ARCO4D001G2,[클리어런스]그레이《Baby Lama》피아젠자 더블 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO4D001I2,[클리어런스]베이지《Baby Lama》피아젠자 더블 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO4D407T3,다크 터콰이즈《Cashmere Rich》핸드메이드 더블 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D001W3,다크 브라운《Pure Cashmere》COLOMBO 지블링 핸드메이드 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D002G1,라이트그레이 《Cashmere 50》 Piacenza 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D101BK,블랙《Pure Cashmere》Tollegno 체스터 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D101I2,베이지《Pure Cashmere》Tollegno 체스터 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D101N3,다크네이비《Pure Cashmere》Tollegno 체스터 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D101T3,다크 터콰이즈《Pure Cashmere》Tollegno 체스터 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D401BK,블랙《Cashmere Rich 40》핸드메이드 세미더블 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D401G3,다크그레이《Cashmere Rich 40》핸드메이드 세미더블 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D401W2,브라운《Cashmere Rich 40》핸드메이드 세미더블 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D402BK,블랙《Cashmere Rich 40》핸드메이드 싱글코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D402G3,다크그레이《Cashmere Rich 40》핸드메이드 싱글코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D403BK,블랙《Cashmere Rich 40》핸드메이드 발마칸 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D403G3,다크그레이《Cashmere Rich 40》핸드메이드 발마칸 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D404BK,블랙《Cashmere Rich 40》핸드메이드 로브코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D404W3,다크브라운《Cashmere Rich 40》핸드메이드 로브코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D405BK,블랙《Cashmere Rich 40》핸드메이드 카코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D405W3,다크브라운《Cashmere Rich 40》핸드메이드 카코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D406BK,블랙《Cashmere Rich 40》핸드메이드 더블코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D406T3,다크터콰이즈블루《Cashmere Rich 40》핸드메이드 더블코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D407BK,블랙《Cashmere 30》핸드메이드 캐주얼 발마칸 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D408BK,블랙《Cashmere 40》핸드메이드 필드 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D417G3,다크그레이《Cashmere Blended》핸드메이드 캐주얼 발마칸 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D501CG,차콜그레이 《a.vo》 [Siberian Goose] 체스터 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D502G1,라이트그레이《a.vo》 [Siberian Goose] 세미오버 더블 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D503G3,다크그레이《a.vo》Cashmere 10 후드 탈부착 발마칸 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D601W2,브라운《Cashmere 40》맥 코트,알레그리,allegri_products_enriched_all.csv
CO,ARCO5D602BK,블랙《Cashmere Blended》하운드투스 세미더블 코트,알레그리,allegri_products_enriched_all.csv
CO,DMCO4D011G2,[반값세일][PIACENZA] 베이비로얄 캐시미어 100% 셋인 코트,닥스 남성,daks_men_products_enriched_all.csv
CO,DMCO4D050BK,[반값세일]캐시미어 100% 솔리드 셋인 코트,닥스 남성,daks_men_products_enriched_all.csv
CO,DMCO4D051E2,[반값세일]캐시미어 100% 솔리드 셋인 코트,닥스 남성,daks_men_products_enriched_all.csv
CO,DMCO4D073N2,[반값세일][COLOMBO] 조직 숏풀퍼,닥스 남성,daks_men_products_enriched_all.csv
CO,DMCO4D081N2,[반값세일]네이비 체크 캐시미어 100% 하프코트,닥스 남성,daks_men_products_enriched_all.csv
CO,DMCO4D082CM,[반값세일][TIMELESS CLASSIC][COLOMBO] 솔리드 캐시미어 핸드메이드 코트,닥스 남성,daks_men_products_enriched_all.csv
CO,DMCO5D001G1,[COLOMBO] 라이트그레이 캐시미어 100% 체스터 코트,닥스 남성,daks_men_products_enriched_all.csv
CO,DMCO5D001G2,그레이 캐시미어 롱 코트,닥스 남성,daks_men_products_enriched_all.csv
CO,DMCO5D001N2,[COLOMBO] 네이비 캐시미어 100% 체스터 코트,닥스 남성,daks_men_products_enriched_all.csv
CO,DMCO5D002W3,[COLOMBO] LONDON-FIT 다크브라운 캐시미어 100% 피크드 코트,닥스 남성,daks_men_products_enriched_all.csv
CO,DMCO5D003B2,LONDON-FIT 블루 울캐시 노치드 코트,닥스 남성,daks_men_products_enriched_all.csv
CO,DMCO5D003N3,[BACCI] LONDON-FIT 다크네이비 캐시미어 100% 노치드 코트,닥스 남성,daks_men_products_enriched_all.csv
CO,DMCO5D011W3,[COLOMBO] 다크브라운 셋인 클래식 코트,닥스 남성,daks_men_products_enriched_all.csv
CO,DMCO5D021B5,그레이시블루 울 다운 코트,닥스 남성,daks_men_products_enriched_all.csv
CO,DMCO5D021G2,라이트그레이 울 다운 코트,닥스 남성,daks_men_products_enriched_all.csv
CO,DMCO5D062W1,라이트브라운 체크 셋인 코트,닥스 남성,daks_men_products_enriched_all.csv
CO,HZCO3D365I3,[클리어런스]베이지 코듀로이 카라 패딩 카코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO4D051BK,[반값세일][로잉클럽] CASENTINO 피코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO4D460I2,[반값세일]패딩 벨티드 발마칸 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO4D462E3,[반값세일][3/4 SYSTEM] 디테쳐블 구스 다운 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO4D463CR,[반값세일]패딩 헌팅 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO4D463K2,[반값세일]패딩 헌팅 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO4D465W2,[반값세일]다운 퀼티드 카코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO4D504N3,[반값세일]핸드메이드 벨티드 발마칸 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO4D640W2,[반값세일][3/4 SYSTEM] 디테쳐블 파일럿 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO4D701N2,[반값세일]네이비 울혼방 더플 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO4D702N2,[반값세일]숏기장 부클 더플 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5A101I2,[3/4 SYSTEM] 베이지 디테쳐블 헌팅 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5A101N2,[3/4 SYSTEM] 네이비 디테쳐블 헌팅 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5A701K2,[COLLECTION] 카키 헌팅 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5D460BK,블랙 하이넥 구스다운 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5D460CG,차콜그레이 하이넥 구스다운 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5D461BK,블랙 구스다운 맥코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5D462G3,차콜그레이 3WAY 구스다운 맥코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5D462N2,네이비 3WAY 구스다운 맥코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5D464E2,블랙와치 퀼팅 하프코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5D464W2,브라운 헤링본 퀼팅 하프코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5D502I2,[로드코트] 베이지 하프코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5D502N2,[로드코트] 네이비 하프코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5D503O2,[로드코트] 오렌지 울 하프코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5D504BK,[로얄캐시] 블랙 발마칸코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5D504I2,[로얄캐시] 베이지 발마칸코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5D561CG,[로얄캐시미어]차콜그레이 울캐시미어혼방 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5D640K3,카키 3WAY 구스다운 맥코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5D701CM,[COLLECTION] 베이지 더블코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO5D702I2,[COLLECTION] 베이지 코튼 리버서블 맥코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO6A101I2,베이지 디테쳐블 라이닝 헌팅 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,HZCO6A101N2,네이비 디테쳐블 라이닝 헌팅 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,IECO4F001G1,[클리어런스]싱글 맥시 코트 라이트그레이,일꼬르소,ilcorso_products_enriched_all.csv
CO,IECO4F002BK,[클리어런스][캐시미어 블렌드] 대디 피크드 더블 코트 블랙,일꼬르소,ilcorso_products_enriched_all.csv
CO,IECO4F002N2,[캐시미어 블렌드] 대디 피크드 더블 코트 네이비,일꼬르소,ilcorso_products_enriched_all.csv
CO,IECO5F001BK,파인 울 스트럭처 맥코트 블랙,일꼬르소,ilcorso_products_enriched_all.csv
CO,IECO5F001I2,파인 울 스트럭처 맥코트 베이지,일꼬르소,ilcorso_products_enriched_all.csv
CO,IECO5F002N2,캐시미어 블렌드 스트럭처 발마칸 코트 네이비,일꼬르소,ilcorso_products_enriched_all.csv
CO,JNCO4C001S2,[클리어런스]세피아 백 슬릿 맥코트,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO4C002I2,[클리어런스]베이지 세미오버핏 더블 트렌치코트,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO4D001I2,[클리어런스]베이지 캐시미어 블렌드 트윌 싱글 코트,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO4D004G2,[클리어런스][BACCI] 그레이 알파카 블렌드 발마칸 코트,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO4D005G1,[TEXCO] 라이트그레이 PURE 캐시100 코트,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO4D023S1,[클리어런스]세피아 캐시미어 블렌드 핸드메이드 싱글코트,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO4D028S2,[클리어런스]세피아 캐시미어 블렌드 핸드메이드 코트,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO4D701G3,[클리어런스]다크 그레이 오버핏 울블렌드 대디 코트,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO4D702CG,다크그레이 오버핏  해링본 발마칸코트,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5A101W3,다크브라운 스트링 롱 트랜치 코트,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5A102I2,(BISENTINO) 세미오버 히든벨티드 더블 트렌치 코트,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5A103BK,블랙 코튼 세미오버 맥코트,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5A201N3,네이비 코튼 세미오버 맥코트,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5A202CG,[ITALY-FABRIC]  레귤러핏 Officer Mac Coat,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5A301B2,SONDRIO 코튼 세미오버 가먼트 다잉 맥코트,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5C201I2,베이직 맥코트 - 베이지,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5C201N3,베이직 맥코트 - 다크네이비,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5C202BK,코튼 후드 트렌치 코트 - 블랙,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5C202D3,코튼 후드 트렌치 코트 - 다크와인,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5C203N3,[BONOTTO] 헤링본 발마칸 코트 - 다크네이비,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D201BK,캐시미어 블렌드 핸드메이드 싱글 코트 - 블랙,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D201G3,캐시미어 블렌드 핸드메이드 싱글 코트 - 다크그레이,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D201I1,캐시미어 블렌드 핸드메이드 싱글 코트 - 라이트베이지,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D202BK,캐시미어 블렌드 핸드메이드 발마칸 코트 - 블랙,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D202CM,캐시미어 블렌드 핸드메이드 발마칸 코트 - 카멜,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D202G1,캐시미어 블렌드 핸드메이드 발마칸 코트 - 라이트그레이,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D202N3,캐시미어 블렌드 핸드메이드 발마칸 코트 - 다크네이비,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D202R3,캐시미어 블렌드 핸드메이드 발마칸 코트 - 와인,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D203BK,[PIACENZA] 캐시미어 100 싱글 코트 - 블랙,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D203G2,[COLOMBO] 캐시미어 100 싱글 코트 - 그레이,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D203I2,[COLOMBO] 캐시미어 100 싱글 코트 - 베이지,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D204S2,캐시미어 100 핸드메이드 코트 - 세피아,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D206N3,캐시미어 블렌드 후드 발마칸 코트 - 다크네이비,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D207G3,캐시미어 블렌드 패딩 동키 코트 - 다크그레이,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D207I2,캐시미어 블렌드 패딩 동키 코트 - 베이지,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D208CG,캐시미어 블렌드 핸드메이드 더블 코트 - 차콜그레이,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D208G3,캐시미어 블렌드 핸드메이드 더블 코트 - 다크그레이,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D209BK,캐시미어 블렌드 핸드메이드 롱 코트 - 블랙,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO5D210N3,[LANIFICIO ROMA] 져지 구스다운 후드 코트 - 다크네이비,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,JNCO6A201I2,코튼 트윌 트렌치 코트 - 베이지,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,TNCO4F100BK,블랙 『Cashmere-Blended』 루즈핏 히든 싱글코트,티엔지티,tngt_men_products_enriched_all.csv
CO,TNCO4F100G2,도브그레이 『Cashmere-Blended』 루즈핏 히든 싱글코트,티엔지티,tngt_men_products_enriched_all.csv
CO,TNCO4F101BK,블랙 『Cashmere-Blended』 오버핏 3버튼 테일러드 코트,티엔지티,tngt_men_products_enriched_all.csv
CO,TNCO4F101G2,멜란지그레이 『Cashmere-Blended』 오버핏 3버튼 테일러드 코트,티엔지티,tngt_men_products_enriched_all.csv
CO,TNCO4F101I2,베이지 『Cashmere-Blended』 오버핏 3버튼 테일러드 코트,티엔지티,tngt_men_products_enriched_all.csv
CO,TNCO4F102BK,블랙 『Cashmere-Blended』 오버핏 싱글브레스트 코트,티엔지티,tngt_men_products_enriched_all.csv
CO,TNCO4F103BK,블랙 『Cashmere-Blended』 오버핏 더블브레스트 코트,티엔지티,tngt_men_products_enriched_all.csv
CO,TNCO5F100BK,Wool Blended Mac Coat (Black),티엔지티,tngt_men_products_enriched_all.csv
CO,TNCO5F100CM,Wool Blended Mac Coat (Camel),티엔지티,tngt_men_products_enriched_all.csv
CO,TNCO5F101BK,Heavy Wool Double-breasted Coat (Black),티엔지티,tngt_men_products_enriched_all.csv
CO,TNCO5F102BK,Heavy Wool Tailored Double-breasted Coat (Black),티엔지티,tngt_men_products_enriched_all.csv
CO,TNCO5F102G2,Pin-stripe Tailored Double-breasted Coat (Gray),티엔지티,tngt_men_products_enriched_all.csv
CO,TNCO5F103W2,Herringbone Oversized Single Coat (Red Brown),티엔지티,tngt_men_products_enriched_all.csv
CO,TNCO5F104BK,Wool Boucle Duffle Coat (Black),티엔지티,tngt_men_products_enriched_all.csv
CO,TNCO5F104W2,Wool Boucle Duffle Coat (Brown),티엔지티,tngt_men_products_enriched_all.csv
CO,WHCO3D462G2,[클리어런스][스테디셀러]그레이 탈착내피 하프코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WHCO3D462W2,[클리어런스][스테디셀러]브라운 탈착내피 하프코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WHCO4C101I2,[반값세일][스테디셀러]베이지 소재배색 면혼방 하프코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WHCO4C102N2,[반값세일][스테디셀러]네이비 단색 면혼방 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WHCO4D460W2,[반값세일][스테디셀러]브라운 다운 하프코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WHCO4D461I3,[반값세일][스테디셀러]베이지 다운 하프코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WHCO4D462E3,[반값세일][스테디셀러] 그린 다운 하프코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WHCO4D462K5,[반값세일][스테디셀러] 카키 다운 하프코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WHCO4D463BK,[반값세일][스테디셀러] 블랙 다운 탈착내피 하프코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WHCO4D463G2,[반값세일][스테디셀러] 그레이 다운 탈착내피 하프코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WHCO4D465CG,[반값세일][스테디셀러] 차콜그레이 단색 하프코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WHCO4D504BK,[반값세일][스테디셀러] 블랙 울캐시미어혼방 발마칸 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WHCO4D504CG,[반값세일][스테디셀러] 차콜그레이 울캐시미어혼방 발마칸 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WHCO4D504N2,[반값세일][스테디셀러] 네이비 울캐시미어혼방 발마칸 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WHCO4D561E3,[반값세일][스테디셀러] 그린 단색 울캐시미어혼방 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WHCO4D561I2,[반값세일][스테디셀러] 베이지 단색 울캐시미어혼방 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WHCO4D561N2,[반값세일][스테디셀러] 네이비 단색 울캐시미어혼방 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WHCO5A202I2,[스테디셀러] 베이지 면혼방 하프코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WHCO5A202N2,[스테디셀러] 네이비 면혼방 하프코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CO,WMCO4D001G2,[반값세일][스테디셀러] 그레이 포켓배색 캐시미어100% 하프코트,닥스 남성,daks_men_products_enriched_all.csv
CO,WMCO4D001N2,[반값세일][스테디셀러] 네이비 포켓배색 캐시미어100% 하프코트,닥스 남성,daks_men_products_enriched_all.csv
CO,WMCO4D002W2,[반값세일][스테디셀러] 브라운 포켓배색 울캐시미어혼방 하프코트,닥스 남성,daks_men_products_enriched_all.csv
CO,WMCO4D011G3,[반값세일][스테디셀러] 그레이 포켓배색 캐시미어 100% 하프코트,닥스 남성,daks_men_products_enriched_all.csv
CO,WMCO4D011N2,[반값세일][스테디셀러] 네이비 캐시미어 100% 하프코트,닥스 남성,daks_men_products_enriched_all.csv
CO,WMCO4D012B2,[반값세일][스테디셀러] 블루 포켓배색 울캐시미어혼방 하프코트,닥스 남성,daks_men_products_enriched_all.csv
CO,WXCO4F001IV,[클리어런스][스테디셀러] 아이보리 《Wool Cashmere》핸드메이드 코트,알레그리 남성,allegri_products_enriched_all.csv
CO,WXCO4F002G3,[스테디셀러]그레이《Cashmere Rich》핸드메이드 발마칸 코트,알레그리 남성,allegri_products_enriched_all.csv
CO,WXCO4F003BK,[스테디셀러] 블랙《Cashmere Rich》핸드메이드 로브 코트,알레그리 남성,allegri_products_enriched_all.csv
CO,WXCO4F005W2,[클리어런스][스테디셀러] 브라운 《Wool Cashmere》 헤링본 코트,알레그리 남성,allegri_products_enriched_all.csv
CO,WYCO4A001I2,[클리어런스]베이지 탈착후드 트렌치코트,질 스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,WYCO4D201I2,[클리어런스][스테디셀러] 베이지 캐시미어 블렌드 핸드메이드 싱글코트,질 스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,WYCO4D202CG,[스테디셀러] 차콜그레이 캐시미어 블렌드 핸드메이드 더블 코트,질 스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,WYCO4D202I2,[클리어런스][스테디셀러] 베이지 캐시미어 블렌드 핸드메이드 더블 코트,질 스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CO,WYCO4D203N3,[스테디셀러] 네이비 단색 울캐시미어혼방 코트,질 스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
GV,ARGV4F701D3,[클리어런스]다크와인 《Robert Mackie》Cashmere 100 장갑,알레그리 컬렉션,allegri_products_enriched_all.csv
GV,ARGV4F701G1,[클리어런스]라이트그레이 《Robert Mackie》Cashmere 100 장갑,알레그리 컬렉션,allegri_products_enriched_all.csv
GV,ARGV4F701N3,[클리어런스]다크네이비 《Robert Mackie》Cashmere 100 장갑,알레그리 컬렉션,allegri_products_enriched_all.csv
GV,ARGV5F002G3,다크 그레이 《Pure Cashmere》 장갑,알레그리,allegri_products_enriched_all.csv
GV,ARGV5F002I2,베이지 《Pure Cashmere》 장갑,알레그리,allegri_products_enriched_all.csv
GV,HZGV4F101CM,[반값세일][MOON TWEED] 카멜 누벅 가죽 장갑,헤지스 남성,hazzys_men_products_enriched_all.csv
GV,HZGV4F101E3,[반값세일][MOON TWEED] 블랙워치 누벅 가죽 장갑,헤지스 남성,hazzys_men_products_enriched_all.csv
