color_code,product_code,product_name,brand_name,source_file
B1,0DST4D082B1,블루 멜란지 울캐시미어혼방 수트,닥스 남성 세트,daks_men_products_enriched_all.csv
B1,0JSH5B208B1,[SET] 스카이블루워싱 데님 셋업,질스튜어트 뉴욕 세트,jillstuartnewyork_men_products_enriched_all.csv
B1,ARJU5A105B1,라이트블루《Multi Tweed》후디 점퍼,알레그리,allegri_products_enriched_all.csv
B1,ARPA5B861B1,[COMFORT FIT] 라이트 그레이 투 턱 핏 데님 팬츠,알레그리,allegri_products_enriched_all.csv
B1,ARPA5B891B1,라이트블루 세미부츠컷 데님,알레그리,allegri_products_enriched_all.csv
B1,ARPA6A851B1,라이트블루 [Straight Fit] 데님,알레그리,allegri_products_enriched_all.csv
B1,ARPA6B871B1,라이트블루《Relax Denim》컴포트 투 턱 핏 데님,알레그리,allegri_products_enriched_all.csv
B1,ARSH4C003B1,[클리어런스]틸 블루《Refined Wool》레귤러핏 풀오픈 셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARSH4D702B1,라이트 블루《XACUS》 면 혼방 ACTIVE 셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARSH5B212B1,라이트 블루《Faux Suede》반팔 셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARSH5B233B1,라이트 블루《Wrinkle Free》린넨 라이크 셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARSH5B241B1,라이트블루 세미 오버 핏 데님 반팔 셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARSH5B911B1,라이트 블루《ACTIVE》드레스 셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARSH5B912B1,라이트 블루《ACTIVE》와이드 카라 드레스 셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARSH5B951B1,라이트 블루 면 혼방 포플린 드레스 셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARSH5C103B1,라이트 블루《Organic Cotton》베이직 셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARSH5C402B1,라이트블루 히든 버튼 데님 셔켓,알레그리,allegri_products_enriched_all.csv
B1,ARSH5C721B1,[Easy Care]라이트블루《Active》드레스 셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARSH6A102B1,라이트블루 텐셀 셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARSH6A103B1,라이트블루《Multi Stripe》셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARSH6A141B1,LONGHI 라이트블루 《Active》솔리드 드레스 셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARSH6A142B1,[LONGHI] 라이트블루《Active》패턴 드레스 셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARSH6A220B1,라이트블루《Wrinkled Stripe》 세미오버 핏 셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARSH6B303B1,라이트블루 텐셀 옴브레 체크 셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARSH6B304B1,라이트블루 샴브레이 셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARSW5A211B1,라이트 블루《SoftBloom》스웨터,알레그리,allegri_products_enriched_all.csv
B1,ARSW5B305B1,라이트 블루《Aura Silk》라운드 니트,알레그리,allegri_products_enriched_all.csv
B1,ARSW5B313B1,라이트 블루《MeshSoft》반팔 가디건,알레그리,allegri_products_enriched_all.csv
B1,ARSW5B401B1,라이트 블루《Cool Cotton》카라넥 니트,알레그리,allegri_products_enriched_all.csv
B1,ARSW5B403B1,라이트 블루《Cool Cotton 2.0》카라넥 니트,알레그리,allegri_products_enriched_all.csv
B1,ARSW5B404B1,라이트블루《Preppy Crepe》카라넥 니트,알레그리,allegri_products_enriched_all.csv
B1,ARSW5B406B1,라이트 블루《Summer Knit Pleats》카라넥 니트,알레그리,allegri_products_enriched_all.csv
B1,ARSW5C201B1,라이트 블루《Milano Wool》스웨터 맨투맨,알레그리,allegri_products_enriched_all.csv
B1,ARSW5D318B1,라이트 블루 《Italy Cotton》 [Semi Over] 크루넥 스웨터,알레그리,allegri_products_enriched_all.csv
B1,ARSW6B306B1,라이트블루《MildRayon》카라넥 스웨터,알레그리,allegri_products_enriched_all.csv
B1,ARSW6B308B1,라이트블루《Preppy Crepe》카라넥 니트,알레그리,allegri_products_enriched_all.csv
B1,ARSW6B401B1,라이트블루 《CoolCotton》카라넥 스웨터,알레그리,allegri_products_enriched_all.csv
B1,ARSW6B404B1,라이트블루《Preppy Crepe 2.0》카라넥 스웨터,알레그리,allegri_products_enriched_all.csv
B1,ARSW6B501B1,라이트블루《Dry Pique》코튼 강연 카라넥,알레그리,allegri_products_enriched_all.csv
B1,ARTS5B201B1,라이트 블루《LuxCool》레귤러핏 라운드 티셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARTS5B203B1,라이트 블루《SoftWaffle》카라 티셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARTS5B301B1,라이트 블루《LuxCool》세미오버 라운드 티셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARTS5B303B1,라이트 블루《LuxCool Phase》세미오버 라운드 티셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARTS5B304B1,라이트 블루《ElaCool》세미오버 카라티,알레그리,allegri_products_enriched_all.csv
B1,ARTS5B401B1,라이트 블루《Two Tone Mash》카라 티셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARTS5B406B1,라이트블루《Air Mesh Double》반팔 티셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARTS5C202B1,라이트 그레이쉬 블루《LuxWarm》맨투맨,알레그리,allegri_products_enriched_all.csv
B1,ARTS6B302B1,라이트블루《LuxCool》 [New Regular Fit] 티셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARTS6B304B1,라이트블루《LuxCool》카라넥 티셔츠,알레그리,allegri_products_enriched_all.csv
B1,ARTS6B360B1,라이트블루《allegri x boglioli》와이드 카라 코튼 티셔츠,알레그리,allegri_products_enriched_all.csv
B1,DMHE6E002B1,블루 울실크린넨혼방 체크 헌팅캡,닥스 남성,daks_men_products_enriched_all.csv
B1,DMHE6E022B1,블루 울실크린넨혼방 체크 페도라,닥스 남성,daks_men_products_enriched_all.csv
B1,DMJA4D075B1,[클리어런스][OBS][CERRUTI] 실크 캐시미어 멜란지 체크 자켓,닥스 남성,daks_men_products_enriched_all.csv
B1,DMJA5B005B1,[DRAGO] 라이트블루 마이크로 조직감 자켓,닥스 남성,daks_men_products_enriched_all.csv
B1,DMJA5B083B1,[COLOMBO] 울실크 라이트블루 린넨 자켓,닥스 남성,daks_men_products_enriched_all.csv
B1,DMJA5D001B1,[ZEGNA] 라이트블루 코튼캐시 코듀로이 자켓,닥스 남성,daks_men_products_enriched_all.csv
B1,DMJU5BC03B1,초경량 라이트블루 안감 펀칭 니트 배색 블루종 점퍼,닥스 남성,daks_men_products_enriched_all.csv
B1,DMJU6B003B1,라이트블루 나일론 스트레치 블루종,닥스 남성,daks_men_products_enriched_all.csv
B1,DMJU6B302B1,[EXCLUSIVE] 라이트블루 경량 블루종 점퍼,닥스 남성,daks_men_products_enriched_all.csv
B1,DMNE4F011B1,[클리어런스][이태리] 마이크로격자무늬 타이,닥스 남성,daks_men_products_enriched_all.csv
B1,DMNE5E004B1,라이트블루 2도 내로우 레지멘탈 넥타이,닥스 남성,daks_men_products_enriched_all.csv
B1,DMNE5E007B1,라이트블루 플라워 패턴 넥타이,닥스 남성,daks_men_products_enriched_all.csv
B1,DMNE5E013B1,라이트블루 도트 조직 넥타이,닥스 남성,daks_men_products_enriched_all.csv
B1,DMNE5F012B1,3도 버드아이 마이크로 넥타이,닥스 남성,daks_men_products_enriched_all.csv
B1,DMPA4BC25B1,[반값세일]코튼라이크라 써머 치노 팬츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMPA5BC21B1,라이트블루 써머 코튼 치노 팬츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMPA5BN55B1,[EURO JERSEY] 블루 써머 베이직 팬츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMPA5C022B1,[VANDELDEN] 라이트블루 데님라이크 치노 팬츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMPA5C023B1,[VANDELDEN] 라이트블루 데님라이크 치노 팬츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMPA6B043B1,라이트블루 [ORTA] 라이트블루 스트레이트핏 데님 팬츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMPA6B055B1,라이트블루 유로저지 팬츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMPA6B304B1,[EXCLUSIVE] 라이트블루 스트레치 치노 팬츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSH4CC03B1,[클리어런스]코튼혼방 마이크로패턴 베이직 셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSH4CC04B1,[클리어런스]스트라이프 저지 셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSH4FC70B1,[클리어런스][XACUS] ACTIVE JERSEY 셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSH4FN04B1,[클리어런스]스트라입 저지 셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSH4FN05B1,[클리어런스]헤링본 저지 셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSH5BC04B1,린넨 코튼 혼방 라이트블루 스트라이프 강연 긴팔 셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSH5BC12B1,[COOL BLEND] 울 혼방 라이트블루 체크 워셔블 반팔 셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSH5C004B1,라이트블루 헤링본 셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSH5D004B1,라이트블루 코듀로이 셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSH6A101B1,[SOKTAS] 라이트블루 코튼 솔리드 셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSH6B107B1, [ANDREAZZA CASTELLI] 라이트블루 스트라이프 린넨 혼방 긴팔 셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSH6B501B1,[EXCLUSIVE] 라이트블루 린넨100% 닥스훈트 긴팔 셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSH6B502B1,[EXCLUSIVE] 라이트블루 린넨100% 닥스훈트 반팔 셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSW3D076B1,[클리어런스][Signature Cashmere] 캐시미어 100% 블루 모크넥 스웨터,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSW4DC07B1,[클리어런스][Prime Wool]울100% 풀터틀 스웨터,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSW5AC03B1,[SUPIMA COTTON] 텍스쳐드 라이트블루 라운드 긴팔 스웨터,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSW5BC01B1,코튼 혼방 라이트블루 카라넥 반팔 스웨터,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSW5BN71B1,블루 라인배색 면 반팔카라니트,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSW5D076B1,라이트블루 캐시미어 100% 플레인 하프넥 스웨터,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSW6B005B1,라이트블루 코튼 강연 DD로고 스웨터,닥스 남성,daks_men_products_enriched_all.csv
B1,DMSW6B054B1,라이트블루 코튼 혼방 타탄체크 반팔 스웨터,닥스 남성,daks_men_products_enriched_all.csv
B1,DMTS4BC74B1,[반값세일][IMPORTED FABRIC] 조직감 반팔 카라티셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMTS5B501B1,[워셔블] [닥스훈트] 라이트블루 체크 배색 반팔 카라 티셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMTS5BC11B1,[COOL TOUCH] 라이트블루 반팔 카라 티셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMTS5BC74B1,[IMPORTED FABRIC] COOL TOUCH 라이트블루 조직감 반팔 카라 티셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMTS6B001B1,라이트블루 DAKS 시그니쳐 체크 반팔 티셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMTS6B011B1,라이트블루 멜란지 투톤 티셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMTS6B306B1,[EXCLUSIVE] 라이트블루 링클프리 하운드투스 반팔 티셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,DMTS6B501B1,[EXCLUSIVE][닥스훈트] 블루 체크 배색 반팔 카라 티셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,HZHE5E901B1,블루 건지 비니,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZJU5B504B1,[Ultralight] 블루 초경량 셔켓,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZJU6A101B1,블루 폭스 스웨이드 스윙탑 점퍼,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZMU5E101B1,블루 건지 반다나 남성 머플러,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZPA6B332B1,[TAPERED] 스카이블루 여름 치노 팬츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZPA6B365B1,[STRAIGHT] 네이비 경량 코튼 나일론 치노,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZPA6B501B1,[COMFORT] 블루 조직감 다잉 숏팬츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZSH4D403B1,[클리어런스]블루 캐시미어혼방 셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZSH5A208B1,블루 샴브레이 셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZSH5A210B1,블루 샴브레이 워크 셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZSH5B302B1,인디고 블루 린넨 셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZSH5B500B1,블루 린넨 반팔 셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZSH5B504B1,블루 옥스포드 반팔 셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZSH5B505B1,라이트블루 데님 반팔 셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZSH5B508B1,블루 인디고 샴브레이 워크 셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZSH5C104B1,블루 단색 긴팔캐주얼셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZSH5C332B1,블루 워싱 면 긴팔캐주얼셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZSH6B301B1,[아이코닉] 블루 린넨 솔리드 셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZSH6B321B1,블루 린넨 핀 스트라이프 셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZSH6B501B1,[아이코닉] 블루 린넨 솔리드 셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZSH6B714B1,블루 서커 스트라이프 반팔 셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZSH6B715B1,블루 서커 체크 반팔 셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZSW5B553B1,블루 케이블 반팔 카라 니트,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZSW5B557B1,블루 쿨코튼 케이블 니트 베스트,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZSW6B558B1,[아이코닉] 블루 가먼트 다잉 케이블 카라 니트,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZTS5B403B1,[링클프리] 라이트블루 반팔 피케 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZTS5B436B1,[SOFT COTTON] 블루 반팔 카라 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZTS5B437B1,[AIRY TWILL] 블루 더블 팁 배색 카라 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZTS5B507B1,[INDIGO DYE] 스트라이프 크루넥 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZTS6B403B1,[아이코닉] 라이트블루 피케 폴로셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,HZTS6B404B1,[아이코닉][COOLIGHT] 라이트블루 C/P 피케 폴로셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,IEJU6E303B1,스포팅 기어 윈드브레이커 자켓 라이트 블루,일꼬르소,ilcorso_products_enriched_all.csv
B1,IEPA5E405B1,포켓 엑스 플랩 데님 반바지 라이트 블루,일꼬르소,ilcorso_products_enriched_all.csv
B1,IEPA5E406B1,카펜터 데님 반바지 라이트 블루,일꼬르소,ilcorso_products_enriched_all.csv
B1,IEPA6E105B1,코어 스웻 팬츠 라이트 블루,일꼬르소,ilcorso_products_enriched_all.csv
B1,IEPA6E306B1,코어 버뮤다 스웻 팬츠 라이트 블루,일꼬르소,ilcorso_products_enriched_all.csv
B1,IEPA6E402B1,알토 테이퍼드 데님 팬츠 라이트 블루,일꼬르소,ilcorso_products_enriched_all.csv
B1,IESH5E105B1,캠프 카라 셔츠 라이트블루,일꼬르소,ilcorso_products_enriched_all.csv
B1,IESH5E401B1,에센셜 반팔 셔츠 라이트 블루,일꼬르소,ilcorso_products_enriched_all.csv
B1,IESH5E403B1,버디 크롭 반팔 셔츠 라이트블루,일꼬르소,ilcorso_products_enriched_all.csv
B1,IESH5E407B1,투 포켓 데님 반팔 셔츠 라이트블루,일꼬르소,ilcorso_products_enriched_all.csv
B1,IESH6E101B1,샴브레이 워크 셔츠 라이트 블루,일꼬르소,ilcorso_products_enriched_all.csv
B1,IETS5E409B1,투톤 스모크 반팔 티셔츠 라이트 블루,일꼬르소,ilcorso_products_enriched_all.csv
B1,IETS5E702B1,[일꼬르소X미즈노] 런 앤 무브 반팔 티셔츠 그레이시 블루,일꼬르소,ilcorso_products_enriched_all.csv
B1,IETS6E101B1,코어 스웻셔츠 라이트 블루,일꼬르소,ilcorso_products_enriched_all.csv
B1,IETS6E303B1,워시드 링거 숏 슬리브 티셔츠 라이트 블루,일꼬르소,ilcorso_products_enriched_all.csv
B1,JNPA4D007B1,[클리어런스]라이트블루 marble washing 세미와이드핏 데님 팬츠,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNPA5B003B1,[STRAIGHT-FIT] 블루 슬릿 서머 데님 팬츠,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNPA5B005B1,[BEST][컬러추가] 스카이블루워싱 데님 스트링 밴딩팬츠,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNPA6B003B1,[LOUNGE-FIT] 데님 팬츠 - 스카이블루,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSH4C001B1,[클리어런스]라이트블루 액티브 드레스셔츠,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSH4C102B1,[클리어런스]라이트블루 워시드코튼 오버핏 셔츠,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSH4C106B1,[클리어런스]라이트블루 코듀로이 레귤러핏 셔츠,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSH5B208B1,[BEST][컬러추가] 스카이블루워싱 데님 셔츠,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSH5B501B1,[XACUS] 블루 스트레치 드레스 셔츠,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSH5C215B1,웜코튼 셔츠 - 스카이블루,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSH6B101B1,저지 솔리드 베이직 셔츠 - 스카이블루,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSH6B102B1,저지 잔스트라이프 베이직 셔츠 - 블루,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSH6B301B1,오버핏 워싱 코튼 셔츠 - 스카이블루,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSH6B401B1,라이트블루 오버핏 스트라이프 셔츠,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSH6B612B1,서커 시리즈_반팔 셔츠 - 라이트블루,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSW4C102B1,[클리어런스]라이트블루 Bloom Silk 실크블렌드 카라 니트,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSW4D001B1,[클리어런스][Essential] 그레이쉬블루 울 릴렉스 크루넥 니트,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSW5B320B1,연블루 세미오버핏 마이크로 체크 니트,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSW5D205B1,캐시미어 100 카라 니트 - 스카이블루,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSW5D206B1,캐시미어 100 모크넥 니트 - 스카이블루,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSW6B303B1,실키 카라 니트 - 스카이블루,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSW6B404B1,[TRAVELLER] 카라 니트 - 스카이블루,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNSW6B501B1,컬러 배색 크루넥 니트 - 스카이블루,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,JNTS5B204B1,라이트블루 단색 면 반팔 티셔츠,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
B1,TNPA6E106B1,Lot.872 Straight Denim Pants (Light Blue),티엔지티,tngt_men_products_enriched_all.csv
B1,WHJU5B503B1,[스테디셀러] 블루 포켓배색 점퍼,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,WHPA5B251B1,[스테디셀러] 블루 워싱 면혼방 데님팬츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,WHSH5B502B1,[스테디셀러] 블루 버튼다운 린넨 반팔캐주얼셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,WHSH5B505B1,[스테디셀러] 블루 워싱 면 반팔캐주얼셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,WHSH5B508B1,[스테디셀러] 블루 워싱 면 반팔캐주얼셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,WHTS5B437B1,[스테디셀러] 블루 라인배색 면혼방 반팔카라티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
B1,WMJA5B041B1,[스테디셀러] 라이트블루 멜란지 자켓,닥스 남성,daks_men_products_enriched_all.csv
B1,WMJU4B003B1,[반값세일][스테디셀러]블루 나일론혼방 집업 점퍼,닥스 남성,daks_men_products_enriched_all.csv
B1,WMJU5B003B1,[스테디셀러] 블루 단색 점퍼,닥스 남성,daks_men_products_enriched_all.csv
B1,WMSH4BC22B1,[반값세일][스테디셀러]블루 멜란지 반팔캐주얼셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,WMSH5A006B1,[스테디셀러]블루 로고자수 면 긴팔캐주얼셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,WMSH5A007B1,[스테디셀러] 블루 버튼다운 린넨 긴팔캐주얼셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,WMTS4BC11B1,[반값세일][스테디셀러] 블루 로고자수 면혼방 반팔카라티셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,WMTS4DC32B1,[클리어런스][스테디셀러] 블루 로고자수 면혼방 긴팔카라티셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,WMTS5AC31B1,[스테디셀러] 블루 로고자수 면혼방 긴팔카라티셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,WMTS5BC11B1,[스테디셀러] 라이트블루 로고자수 면혼방 반팔카라티셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,WMTS5BC23B1,[스테디셀러] 블루 체크 반팔카라티셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,WMTS5BU11B1,[스테디셀러] 블루 로고자수 면혼방 반팔카라티셔츠,닥스 남성,daks_men_products_enriched_all.csv
B1,WXPA5A103B1,[스테디셀러] 라이트블루 워싱《Wide Fit》 데님 팬츠,알레그리 남성,allegri_products_enriched_all.csv
B1,WXSW5B304B1,[스테디셀러] 블루 짜임 반팔니트,알레그리 남성,allegri_products_enriched_all.csv
B2,0DST4C041B2,[CERRUTI] 핀도트 네이비 수트,닥스 남성 세트,daks_men_products_enriched_all.csv
B2,0DST4D023B2,[CERRUTI] 캐시미어 혼방 플란넬 네이비 수트,닥스 남성 세트,daks_men_products_enriched_all.csv
B2,0DST4D084B2,블루 체크 울 수트,닥스 남성 세트,daks_men_products_enriched_all.csv
B2,0DST5A031B2,[REDA] 울 130수 블루 버드아이 수트,닥스 남성 세트,daks_men_products_enriched_all.csv
B2,0DST5AT61B2,[SET-UP][DENIM COLLECTION] 데님 점퍼 & 면혼방 데님팬츠,닥스 남성 세트,daks_men_products_enriched_all.csv
B2,0DST5AT62B2,[SET-UP][DENIM COLLECTION] 블루 솔리드 자켓 & 면혼방 데님팬츠,닥스 남성 세트,daks_men_products_enriched_all.csv
B2,0DST5B071B2,[ZEGNA] TROFEO 블루 마이크로 수트,닥스 남성 세트,daks_men_products_enriched_all.csv
B2,0DST6A073B2,[OBS][DORMEUIL] 블루 울100% 마이크로패턴 수트,닥스 남성 세트,daks_men_products_enriched_all.csv
B2,0DST6B001B2,[COLOMBO] 블루 울실크 혼방 체크 수트,닥스 남성 세트,daks_men_products_enriched_all.csv
B2,0ZSH5D403B2,[2PACK] 블랙 & 블루 캐시미어 혼방 셔츠 세트,헤지스,hazzys_men_products_enriched_all.csv
B2,ARJA4C261B2,[클리어런스]블루《Two Tone Boucle》레귤러 핏 자켓,알레그리,allegri_products_enriched_all.csv
B2,ARJA5B151B2,블루《Two Tone Waffle》G.B CONTE 린넨 혼방 블레이져,알레그리,allegri_products_enriched_all.csv
B2,ARJA6A142B2,Reda 블루《TECH TAILORING》 버드아이 수트 자켓,알레그리,allegri_products_enriched_all.csv
B2,ARPA4C862B2,네이비《Mild Bleached》릴렉스 핏 데님,알레그리,allegri_products_enriched_all.csv
B2,ARPA5A811B2,블루 스탠다드 핏 데님 팬츠,알레그리,allegri_products_enriched_all.csv
B2,ARPA5B871B2,라이트 블루 투 턱 밴딩 데님 팬츠,알레그리,allegri_products_enriched_all.csv
B2,ARPA5C821B2,블루《Flex Denim》[Slim 1-Tuck] 데님 팬츠,알레그리,allegri_products_enriched_all.csv
B2,ARPA5C841B2,블루《Flex Denim》[Regular Straight] 데님 팬츠,알레그리,allegri_products_enriched_all.csv
B2,ARPA5D831B2,블루《Back-Brushed》[Tapered Fit] 데님,알레그리,allegri_products_enriched_all.csv
B2,ARPA6A811B2,미드 블루《Berto》스탠다드 핏 데님,알레그리,allegri_products_enriched_all.csv
B2,ARSH5B131B2,블루《Natural Cotton》튜닉 셔츠,알레그리,allegri_products_enriched_all.csv
B2,ARSH6A142B2,[LONGHI] 블루 패턴《Active》드레스 셔츠,알레그리,allegri_products_enriched_all.csv
B2,ARSH6B411B2,ALBINI 멜란지 블루 린넨 셔츠,알레그리,allegri_products_enriched_all.csv
B2,ARSW5A201B2,블루《Waffel Soft-Milano》카라넥 스웨터,알레그리,allegri_products_enriched_all.csv
B2,ARSW5D317B2,블루《Italy Cotton》투톤 라운드 맨투맨,알레그리,allegri_products_enriched_all.csv
