product_code,product_name,brand_name,brand_id,brand_group_id,product_sale_type,season,season_name_raw,season_spring,season_summer,season_fall,season_winter,season_all,original_price,sale_price,discount_rate,sale_count,cart_count,review_count,review_score,purchase_count,viewing_count,wish_count,size_total_stock,size_stock_detail,color_total_stock,color_stock_detail,lf_category_l1,lf_category_l2,lf_category_l3
TNPA6E206N2,Kinoshita Seersucker Tapered Pants (Navy),키노시타 바이 티엔지티,B01M,1004,1,[26SS],"봄, 여름",1,1,0,0,0,79000,75050,5,0,0,32,4.8,0,21,6,290,"078:98, 082:83, 086:70, 090:39",1120,"블랙:538, 그레이:292, 네이비:290",남성의류,팬츠,롱팬츠
TNTS5E219BK,Cherry Graphic T-Shirt (Black),티엔지티,B000,1004,2,,여름,0,1,0,0,0,59000,37170,37,0,0,9,4.7,138,0,4,107,"95:34, 100:43, 105:27, 110:3",268,"블랙:107, 흰색:161",남성의류,티셔츠,반팔티셔츠
TNJU5F204BK,European-goose Glossy Down Jumper (Black),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,329000,207270,37,0,0,15,4.6,343,0,144,174,"95:43, 100:70, 105:55, 110:6",174,블랙:174,남성의류,점퍼,다운점퍼
TNTS5E220WT,Lemon Graphic T-Shirt (White),티엔지티,B000,1004,2,,여름,0,1,0,0,0,59000,37170,37,0,0,1,5.0,42,0,4,153,"95:32, 100:50, 105:49, 110:22",318,"블랙:165, 흰색:153",남성의류,티셔츠,반팔티셔츠
TNJA5E100G2,Oversize Single Breasted Jacket (Dark Gray),티엔지티,B000,1004,2,[25SS],봄,1,0,0,0,0,159000,100170,37,0,0,12,5.0,1,0,12,15,"95:0, 100:15, 105:0, 110:0",15,"블랙:0, 그레이:15",남성의류,자켓,숏/하프자켓
TNPA6E208BK,Kinoshita Seersucker Shorts (Black),키노시타 바이 티엔지티,B01M,1004,1,[26SS],여름,0,1,0,0,0,79000,75050,5,0,0,0,0.0,0,0,5,308,"078:118, 082:100, 086:58, 090:32",507,"블랙:308, 베이지:199",남성의류,팬츠,하프팬츠(5부~7부)
TNJU5F100CG,Wool Blended Stripe Jumper (Dark Grey),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,219000,137970,37,0,0,6,5.0,403,0,146,128,"95:61, 100:67, 105:0, 110:0",128,차콜 그레이:128,남성의류,점퍼,캐쥬얼점퍼
TNPA5F106BK,Slit Flared-fit Pants (Black),티엔지티,B000,1004,2,[25FW],"가을, 겨울",0,0,1,1,0,79000,49770,37,0,0,24,4.8,598,0,56,20,"078 (30):0, 082 (32):0, 086 (34):16, 090 (36):4",123,"블랙:20, 브라운:103",남성의류,팬츠,슬랙스
0TJA5F106BK, Denim-Like Jacket & Pants Set-up (Black Indigo),티엔지티 세트,0T,1004,2,,,0,0,0,0,0,258000,220590,14,0,0,10,4.6,493,0,55,0,,106,블랙:106,남성의류,수트/셋업,캐주얼 셋업
TNPA4F100G2,그레이 『NoCut』 테이퍼드핏 히든밴딩 노턱 슬랙스,티엔지티,B000,1004,2,[24FW],"가을, 겨울",0,0,1,1,0,69000,28880,58,0,0,606,4.8,839,0,45,4,"29S (29):4, 30L (30):0, 30S (30):0, 32L (32):0, 32S (32):0, 34L (34):0, 34S (34):0, 36L (36):0, 36S (36):0, 38L (38):0, 38S:0",4,"블랙:0, 그레이:4, 진한 베이지:0",남성의류,팬츠,롱팬츠
TNSW5E102N2,Cable Long Sleeves Knit Top (Navy),티엔지티,B000,1004,2,[25SS],봄,1,0,0,0,0,109000,68670,37,0,0,67,4.7,584,0,100,22,"95:22, 100:0, 105:0, 110:0",95,"그레이:26, 베이지:47, 네이비:22",남성의류,니트/스웨터,
TNTS6E212I2,Yoyogi Pleats Polo (Beige),요요기 플리츠 바이 티엔지티,B01O,1004,1,[26SS],여름,0,1,0,0,0,79000,75050,5,0,0,99,4.8,16,23,1,128,"095:17, 100:56, 105:38, 110:17",617,"블랙:289, 베이지:128, 브라운:200",남성의류,티셔츠,반팔티셔츠
TNTS5E210WT,Boxing Graphic T-Shirt (White),티엔지티,B000,1004,2,,"봄, 여름",1,1,0,0,0,59000,37170,37,0,0,3,5.0,82,0,6,132,"95:32, 100:47, 105:38, 110:15",268,"블랙:136, 흰색:132",남성의류,티셔츠,반팔티셔츠
0TJA5F103W2,Virgin Wool Blended Herringbone Single Set-up(Vintage Brown),티엔지티 세트,0T,1004,2,,,0,0,0,0,0,328000,280440,14,0,0,22,4.8,848,0,71,0,,136,브라운:136,남성의류,수트/셋업,캐주얼 셋업
TNJA5F101G2,Virgin-wool Herringbone Double Jacket (Grey),티엔지티,B000,1004,2,,가을,0,0,1,0,0,229000,144270,37,0,0,2,5.0,420,0,38,45,"95:28, 100:16, 105:1, 110:0",45,그레이:45,남성의류,자켓,숏/하프자켓
TNJU4F101BK,블랙 오버핏 헤비 플리스 더플 점퍼,티엔지티,B000,1004,2,[24FW],가을,0,0,1,0,0,179000,74910,58,0,0,28,4.8,424,0,194,160,"95:101, 100:57, 105:2, 110:0",314,"블랙:160, 브라운:154",남성의류,점퍼,캐쥬얼점퍼
TNJA6E101BK,Classic Wool Suit Jacket (Black),티엔지티,B000,1004,1,[26SS],사계절,1,1,1,1,1,259000,198130,23,0,0,0,0.0,215,0,12,147,"95:29, 100:42, 105:55, 110:21",305,"블랙:147, 차콜 그레이:158",남성의류,정장상의,
TNTS6E202G2,Kinoshita Seersucker Quarter Zip (Grey),키노시타 바이 티엔지티,B01M,1004,1,[26SS],"봄, 여름",1,1,0,0,0,69000,65550,5,0,0,0,0.0,0,0,3,206,"095:32, 100:71, 105:70, 110:33",410,"블랙:204, 그레이:206",남성의류,티셔츠,반팔티셔츠
TNPA5F202K2,Waist Detail Wool Wide Pants (Khaki),티엔지티,B000,1004,2,[25FW],"가을, 겨울",0,0,1,1,0,99000,62370,37,0,0,74,4.8,1,0,107,65,"078 (30):45, 082 (32):18, 086 (34):1, 090 (36):1",70,"블랙:3, 그레이:2, 카키:65",남성의류,팬츠,슬랙스
0TPA6E205BK,Kinoshita Seersucker Jacket & Semi-Wide Pants (Black),키노시타 바이 티엔지티,B01M,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,228000,205200,10,0,0,0,0.0,18,0,0,0,,484,블랙:484,남성의류,정장,
TNJA5F104W2,Corduroy Jacket (Brown),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,189000,119070,37,0,0,20,4.8,718,0,124,458,"95:52, 100:205, 105:152, 110:49",630,"크림:172, 브라운:458",남성의류,자켓,숏/하프자켓
TNSW5F105CG,Cashmere Blended Round-neck Sweater (Dark Grey),티엔지티,B000,1004,2,[25FW],가을,0,0,1,0,0,109000,68670,37,0,0,168,4.9,2,0,102,5,"95:4, 100:0, 105:1, 110:0",253,"블루:89, 블랙:49, 차콜 그레이:5, 캐멀:72, 아이보리:36, 브라운:2",남성의류,니트/스웨터,
0TPA6E206N2,Kinoshita Seersucker Jacket & Tapered Pants (Navy),키노시타 바이 티엔지티,B01M,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,228000,205200,10,0,0,0,0.0,0,0,0,0,,291,네이비:291,남성의류,정장,
TNJU4F107BK,블랙 오버핏 스타디움 바시티 울 자켓,티엔지티,B000,1004,2,[24FW],"가을, 겨울",0,0,1,1,0,239000,100020,58,0,0,6,4.5,139,0,44,236,"95:71, 100:74, 105:51, 110:40",412,"블랙:236, 베이지:176",남성의류,점퍼,캐쥬얼점퍼
TNSW5E202E2,Stripe Polo Kint Top (Green),티엔지티,B000,1004,2,[25SS],"봄, 여름",1,1,0,0,0,79000,49770,37,0,0,31,4.8,552,0,9,25,"95:9, 100:5, 105:11, 110:0",188,"블랙:163, 초록:25",남성의류,니트/스웨터,
TNJU5F206N2,European-goose Corduroy Down Jumper (Dark Navy),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,289000,182070,37,0,0,299,4.8,3,0,473,221,"95:153, 100:59, 105:1, 110:8",1211,"네이비:221, 브라운:990",남성의류,점퍼,다운점퍼
TNJU4F101W2,브라운 오버핏 헤비 플리스 더플 점퍼,티엔지티,B000,1004,2,[24FW],가을,0,0,1,0,0,179000,74910,58,0,0,28,4.8,424,0,75,154,"95:53, 100:60, 105:41, 110:0",314,"블랙:160, 브라운:154",남성의류,점퍼,캐쥬얼점퍼
TNTS5E218WT,Sorona Polo Shirts (White),티엔지티,B000,1004,2,,여름,0,1,0,0,0,79000,49770,37,0,0,7,4.7,229,0,6,177,"95:25, 100:52, 105:66, 110:34",541,"블랙:231, 그레이:133, 흰색:177",남성의류,티셔츠,반팔티셔츠
TNPA5E207I2,Belted Wide Shorts (Light Beige),티엔지티,B000,1004,2,,"봄, 여름",1,1,0,0,0,65000,40950,37,0,0,32,4.7,384,0,11,62,"078 (30):0, 082 (32):25, 086 (34):15, 090 (36):22",115,"블랙:53, 베이지:62",남성의류,팬츠,하프팬츠(5부~7부)
TNSH5E201G2,Denim Half Shirt (Washed Gray),티엔지티,B000,1004,2,,"봄, 여름",1,1,0,0,0,75000,47250,37,0,0,27,4.7,1,0,7,12,"95:1, 100:7, 105:0, 110:4",276,"블루:83, 진한 블루:181, 그레이:12",남성의류,셔츠,반팔캐쥬얼셔츠
TNJU4F202I2,베이지 『European Goose』 벌룬핏 후드 헤비 다운 점퍼,티엔지티,B000,1004,2,[24FW],"가을, 겨울",0,0,1,1,0,279000,116760,58,0,0,96,4.8,395,0,196,51,"95:0, 100:11, 105:3, 110:37",51,베이지:51,남성의류,점퍼,패딩점퍼
TNJU5F107K2,Light Padded Hoodie Jacket (Dark Khaki),티엔지티,B000,1004,1,,"가을, 겨울",0,0,1,1,0,209000,150480,28,0,0,64,4.9,1,0,192,154,"95:87, 100:62, 105:5, 110:0",793,"블랙:374, 카키:154, 브라운:265",남성의류,점퍼,패딩점퍼
TNSW5F116W2,Rugby Oversized Polo Knit (Brown),티엔지티,B000,1004,2,[25FW],"가을, 겨울",0,0,1,1,0,119000,74970,37,0,0,154,4.8,1,0,67,246,"95:83, 100:62, 105:77, 110:24",258,"그레이:12, 브라운:246",남성의류,니트/스웨터,
TNPA5F107CR,Corduroy Semi-wide fit Pants (Cream),티엔지티,B000,1004,2,[25FW],"가을, 겨울",0,0,1,1,0,79000,49770,37,0,0,66,4.7,1,0,99,11,"078 (30):10, 082 (32):0, 086 (34):1, 090 (36):0",16,"크림:11, 브라운:5",남성의류,팬츠,슬랙스
TNCO5F103W2,Herringbone Oversized Single Coat (Red Brown),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,339000,213570,37,0,0,9,5.0,205,0,119,161,"95:33, 100:89, 105:39, 110:0",161,브라운:161,남성의류,코트,롱코트
TNPA5E207BK,Belted Wide Shorts (Black),티엔지티,B000,1004,2,,"봄, 여름",1,1,0,0,0,65000,40950,37,0,0,32,4.7,384,0,13,53,"078 (30):0, 082 (32):23, 086 (34):16, 090 (36):14",115,"블랙:53, 베이지:62",남성의류,팬츠,하프팬츠(5부~7부)
TNJU5F107BK,Light Padded Hoodie Jacket (Black),티엔지티,B000,1004,1,,"가을, 겨울",0,0,1,1,0,209000,150480,28,0,0,64,4.9,1,0,143,374,"95:162, 100:131, 105:55, 110:26",793,"블랙:374, 카키:154, 브라운:265",남성의류,점퍼,패딩점퍼
0TJA5E100BK,[SET] 블랙 오버핏+테이퍼드 싱글 자켓 슬랙스 셋업,티엔지티 세트,0T,1004,2,,,0,0,0,0,0,228000,143640,37,0,0,85,4.8,1,0,43,0,,0,블랙:0,남성의류,수트/셋업,캐주얼 셋업
TNTS5E215BK,Pioneer Graphic Ringer T-Shirt (Black),티엔지티,B000,1004,2,,여름,0,1,0,0,0,59000,37170,37,0,0,6,4.8,86,0,2,170,"95:32, 100:57, 105:51, 110:30",310,"블랙:170, 브라운:140",남성의류,티셔츠,반팔티셔츠
TNSH6E201I2,Kinoshita Seersucker Open Collar Shirt (Light Beige),키노시타 바이 티엔지티,B01M,1004,1,[26SS],"봄, 여름",1,1,0,0,0,69000,65550,5,0,0,0,0.0,0,0,3,196,"095:29, 100:69, 105:63, 110:35",489,"블랙:293, 베이지:196",남성의류,셔츠,반팔캐쥬얼셔츠
TNPA5E205B2,Denim Bermuda Pants (Washed Blue),티엔지티,B000,1004,2,,"봄, 여름",1,1,0,0,0,75000,47250,37,0,0,13,4.8,206,0,2,139,"078 (30):27, 082 (32):55, 086 (34):41, 090 (36):16",257,"블루:139, 그레이:118",남성의류,팬츠,하프팬츠(5부~7부)
TNTS5E208G2,Ribbed Sleeveless (Grey),티엔지티,B000,1004,2,,"봄, 여름",1,1,0,0,0,38000,23940,37,0,0,50,4.6,512,0,6,1,"95:1, 100:0, 105:0, 110:0",1,"그레이:1, 흰색:0",남성의류,티셔츠,반팔티셔츠
TNJU5F202BK,City Climber European-goose Down Parka (Black),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,329000,207270,37,0,0,104,4.8,2,0,424,345,"95:75, 100:156, 105:70, 110:44",468,"블랙:345, 카키:123",남성의류,점퍼,다운점퍼
TNSH5E103B2,Denim Western Shirt (Washed Blue),티엔지티,B000,1004,2,,봄,1,0,0,0,0,99000,62370,37,0,0,30,4.4,430,10,38,12,"95:12, 100:0, 105:0, 110:0",21,"블루:12, 그레이:9",남성의류,셔츠,긴팔캐쥬얼셔츠
TNJU5F202K2,City Climber European-goose Down Parka (Olive Khaki),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,329000,207270,37,0,0,104,4.8,2,0,441,123,"95:35, 100:53, 105:33, 110:2",468,"블랙:345, 카키:123",남성의류,점퍼,다운점퍼
TNPA6E108N2,Yoyogi Pleats Wide Pants (Navy),요요기 플리츠 바이 티엔지티,B01O,1004,1,[26SS],"봄, 여름",1,1,0,0,0,99000,94050,5,0,0,4,5.0,49,11,4,189,"0XS:38, 00S:48, 00M:43, 00L:26, 0XL:19, XXS:15",628,"블랙:184, 네이비:189, 브라운:255",남성의류,팬츠,롱팬츠
TNTS5E204WT,Barcode Logo T-Shirt (White),티엔지티,B000,1004,2,,여름,0,1,0,0,0,59000,37170,37,0,0,7,4.7,224,0,5,141,"95:25, 100:49, 105:42, 110:25",232,"블랙:91, 흰색:141",남성의류,티셔츠,반팔티셔츠
TNPA5E203IV,Cotton Banding Shorts (Ivory),티엔지티,B000,1004,2,,"봄, 여름",1,1,0,0,0,69000,43470,37,0,0,14,4.9,288,0,6,83,"078 (30):2, 082 (32):27, 086 (34):32, 090 (36):22",186,"아이보리:83, 네이비:103",남성의류,팬츠,하프팬츠(5부~7부)
0TPA5E100G2,[SET] 다크그레이 오버핏+세미와이드 싱글 자켓 슬랙스 셋업,티엔지티 세트,0T,1004,1,,,0,0,0,0,0,228000,164160,28,0,0,51,4.8,1,0,32,0,,15,그레이:15,남성의류,수트/셋업,캐주얼 셋업
0TJU4F104I2,[SET] 스톤베이지 세미 오버핏 피그먼트 데님 워크자켓 + 팬츠 셋업,티엔지티 세트,0TT,1004,2,,,0,0,0,0,0,218000,133650,38,0,0,100,4.8,37,0,25,0,,0,베이지:0,남성의류,점퍼,캐쥬얼점퍼
TNSW5E102G2,Cable Long Sleeves Knit Top (Gray),티엔지티,B000,1004,2,[25SS],봄,1,0,0,0,0,109000,68670,37,0,0,67,4.7,584,0,53,26,"95:26, 100:0, 105:0, 110:0",95,"그레이:26, 베이지:47, 네이비:22",남성의류,니트/스웨터,
TNJU5F208K2,Karakoram Short Goose Down Jumper (Khaki),티엔지티,B000,1004,2,,겨울,0,0,0,1,0,309000,194670,37,0,0,82,4.9,1,0,226,19,"95:17, 100:0, 105:0, 110:2",20,"블랙:1, 카키:19",남성의류,점퍼,다운점퍼
TNSW5F105W2,Cashmere Blended Round-neck Sweater (Brown),티엔지티,B000,1004,2,[25FW],가을,0,0,1,0,0,109000,68670,37,0,0,179,4.9,2,0,185,2,"95:1, 100:0, 105:1, 110:0",253,"블루:89, 블랙:49, 차콜 그레이:5, 캐멀:72, 아이보리:36, 브라운:2",남성의류,니트/스웨터,
TNCO5F100CM,Wool Blended Mac Coat (Camel),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,309000,194670,37,0,0,32,4.9,1,0,88,38,"95:4, 100:31, 105:3, 110:0",81,"블랙:43, 캐멀:38",남성의류,코트,롱코트
TNSW5E203IV,Stripe Cable Knit Top (Ivory),티엔지티,B000,1004,2,[25SS],"봄, 여름",1,1,0,0,0,79000,49770,37,0,0,9,4.9,172,0,5,124,"95:12, 100:48, 105:48, 110:16",272,"아이보리:124, 네이비:148",남성의류,니트/스웨터,
TNJA5E101S2,Comfort Cotton Set-Up Jacket (Sage),티엔지티,B000,1004,2,[25SS],봄,1,0,0,0,0,159000,100170,37,0,0,10,4.8,396,0,14,272,"95:62, 100:95, 105:79, 110:36",669,"블랙:397, 세피아:272",남성의류,자켓,숏/하프자켓
TNSH5F102I2,Corduroy Pull-over Shirt (Beige),티엔지티,B000,1004,2,[25FW],가을,0,0,1,0,0,89000,56070,37,0,0,13,4.8,408,0,20,465,"95:97, 100:169, 105:133, 110:66",551,"블랙:86, 베이지:465",남성의류,셔츠,긴팔캐쥬얼셔츠
TNJU4F205W2,브라운 『European Goose』 오버핏 글로시 숏 다운 점퍼,티엔지티,B000,1004,2,[24FW],가을,0,0,1,0,0,269000,112580,58,0,0,46,4.7,509,0,179,136,"95:32, 100:66, 105:30, 110:8",136,브라운:136,남성의류,점퍼,다운점퍼
TNTS5E219WT,Cherry Graphic T-Shirt (White),티엔지티,B000,1004,2,,여름,0,1,0,0,0,59000,37170,37,0,0,9,4.7,138,0,5,161,"95:38, 100:57, 105:52, 110:14",268,"블랙:107, 흰색:161",남성의류,티셔츠,반팔티셔츠
0TJA5F102G2,Pin Stripe Double Breasted Suit Set-up (Grey),티엔지티 세트,0T,1004,2,[25FW],,0,0,0,0,0,248000,156240,37,0,0,44,4.8,1,0,2,0,,21,그레이:21,남성의류,정장,
TNJU5F203W2,European-goose Office Down Jumper (Vintage Brown),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,299000,188370,37,0,0,45,4.7,1,0,103,176,"95:52, 100:72, 105:39, 110:13",207,"블랙:31, 브라운:176",남성의류,점퍼,다운점퍼
TNJU5F207K2,European-goose Duffle Long Down Jumper (Khaki),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,339000,213570,37,0,0,111,4.8,1,0,295,175,"95:51, 100:75, 105:47, 110:2",176,"블랙:1, 카키:175",남성의류,점퍼,다운점퍼
TNJU5F107W2,Light Padded Hoodie Jacket (Orange Brown),티엔지티,B000,1004,1,,"가을, 겨울",0,0,1,1,0,209000,150480,28,0,0,64,4.9,1,0,27,265,"95:81, 100:98, 105:62, 110:24",793,"블랙:374, 카키:154, 브라운:265",남성의류,점퍼,패딩점퍼
0TJA5E107N2,Pin Stripe Over Fit Jacket & Pants Set-up (Navy),티엔지티 세트,0T,1004,2,,,0,0,0,0,0,248000,201870,18,0,0,50,4.8,1,0,3,0,,0,네이비:0,남성의류,정장,
0TJA4F100N2,[SET] 다크네이비 루즈핏 컴포트 슈트 셋업,티엔지티 세트,0TT,1004,2,,"가을, 겨울",0,0,1,1,0,238000,178650,24,0,0,74,4.9,69,0,18,0,,0,네이비:0,남성의류,정장,
TNCO4F101I2,베이지 『Cashmere-Blended』 오버핏 3버튼 테일러드 코트,티엔지티,B000,1004,2,[24FW],"가을, 겨울",0,0,1,1,0,299000,125130,58,0,0,29,4.8,500,0,30,69,"95:35, 100:34, 105:0, 110:0",120,"블랙:38, 그레이:13, 베이지:69",남성의류,코트,롱코트
0TPA6E207G2,Kinoshita Seersucker Jacket & Maxi-Wide Pants (Grey),키노시타 바이 티엔지티,B01M,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,228000,205200,10,0,0,0,0.0,0,0,1,0,,295,그레이:295,남성의류,정장,
0TJA5E106CG,[SET] 다크그레이 울블랜디드 컴포트 수트 셋업,티엔지티 세트,0T,1004,1,,,0,0,0,0,0,238000,192780,19,0,0,31,4.9,400,0,12,0,,0,차콜 그레이:0,남성의류,자켓,숏/하프자켓
0TPA6E206G2,Kinoshita Seersucker Jacket & Tapered Pants (Grey),키노시타 바이 티엔지티,B01M,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,228000,205200,10,0,0,0,0.0,0,0,1,0,,295,그레이:295,남성의류,정장,
TNSH5F101W2,Faux Suede Oversized Shirt (Brown),티엔지티,B000,1004,2,[25FW],가을,0,0,1,0,0,89000,56070,37,0,0,74,4.7,731,0,124,2,"95:1, 100:0, 105:1, 110:0",2,"캐멀:0, 브라운:2",남성의류,셔츠,긴팔캐쥬얼셔츠
TNPA5F107W2,Corduroy Semi-wide Pants (Brown),티엔지티,B000,1004,2,[25FW],"가을, 겨울",0,0,1,1,0,79000,49770,37,0,0,66,4.7,1,0,72,6,"078 (30):2, 082 (32):1, 086 (34):2, 090 (36):1",16,"크림:11, 브라운:5",남성의류,팬츠,슬랙스
TNCO4F101G2,멜란지그레이 『Cashmere-Blended』 오버핏 3버튼 테일러드 코트,티엔지티,B000,1004,2,[24FW],"가을, 겨울",0,0,1,1,0,299000,125130,58,0,0,29,4.8,500,0,142,13,"95:13, 100:0, 105:0, 110:0",120,"블랙:38, 그레이:13, 베이지:69",남성의류,코트,롱코트
0TJA5E107G2,Pin Stripe Over Fit Jacket & Pants Set-up (Grey),티엔지티 세트,0T,1004,2,,,0,0,0,0,0,248000,201870,18,0,0,41,4.9,1,0,1,0,,0,그레이:0,남성의류,정장,
TNVE6E100CG,Classic Wool Suit Vest (Charcoal Grey),티엔지티,B000,1004,1,[26SS],사계절,1,1,1,1,1,129000,104490,19,0,0,0,0.0,92,0,6,36,"095:8, 100:8, 105:17, 110:3",55,"블랙:19, 차콜 그레이:36",남성의류,정장상의,
TNSW5F107BK,Cashmere Blended Turtle-neck Knit Top (Black),티엔지티,B000,1004,2,[25FW],"가을, 겨울",0,0,1,1,0,99000,62370,37,0,0,145,4.8,931,0,180,231,"95:102, 100:110, 105:19, 110:0",252,"블랙:231, 아이보리:21",남성의류,니트/스웨터,
TNTS5E201N2,Soleil Ringer T-Shirt (Navy),티엔지티,B000,1004,2,,여름,0,1,0,0,0,59000,37170,37,0,0,9,4.9,80,0,2,145,"95:28, 100:48, 105:44, 110:25",311,"네이비:145, 흰색:166",남성의류,티셔츠,반팔티셔츠
0TJA5E106N2,[SET] 다크네이비 울블랜디드 컴포트 수트 셋업,티엔지티 세트,0T,1004,1,,,0,0,0,0,0,238000,192780,19,0,0,28,4.8,588,0,29,0,,0,네이비:0,남성의류,자켓,숏/하프자켓
0TPA6E205K2,Kinoshita Seersucker Jacket & Semi-Wide Pants (Khaki),키노시타 바이 티엔지티,B01M,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,228000,205200,10,0,0,0,0.0,0,0,2,0,,192,카키:192,남성의류,정장,
TNTS6E203K2,Takisada Japanese Cotton Tee (Khaki),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,79000,75050,5,0,0,0,0.0,0,0,0,90,"95:15, 100:27, 105:26, 110:22",895,"블랙:207, 그레이:197, 카키:90, 브라운:202, 흰색:199",남성의류,티셔츠,반팔티셔츠
TNTS5E105G2,Stripe Polo Shirt (Gray),티엔지티,B000,1004,2,,봄,1,0,0,0,0,79000,49770,37,0,0,36,4.9,487,0,30,1,"95:0, 100:0, 105:0, 110:1",1,"그레이:1, 네이비:0",남성의류,티셔츠,긴팔티셔츠
TNJA6E101CG,Classic Wool Suit Jacket (Charcoal Grey),티엔지티,B000,1004,1,[26SS],사계절,1,1,1,1,1,259000,198130,23,0,0,0,0.0,215,0,11,158,"95:28, 100:45, 105:62, 110:23",305,"블랙:147, 차콜 그레이:158",남성의류,정장상의,
TNCO4F100G2,도브그레이 『Cashmere-Blended』 루즈핏 히든 싱글코트,티엔지티,B000,1004,2,[24FW],"가을, 겨울",0,0,1,1,0,299000,125130,58,0,0,21,4.7,317,0,63,78,"95:26, 100:36, 105:16, 110:0",101,"블랙:23, 그레이:78",남성의류,코트,롱코트
TNTS5E215W2,Pioneer Graphic Ringer T-Shirt (Brown),티엔지티,B000,1004,2,,여름,0,1,0,0,0,59000,37170,37,0,0,6,4.8,86,0,6,140,"95:18, 100:51, 105:43, 110:28",310,"블랙:170, 브라운:140",남성의류,티셔츠,반팔티셔츠
TNSW4F206W2,브라운 오버핏 아가일 브러쉬드 울 니트,티엔지티,B000,1004,2,[24FW],가을,0,0,1,0,0,139000,58170,58,0,0,0,0.0,55,0,32,106,"95:31, 100:56, 105:12, 110:7",106,브라운:106,남성의류,니트/스웨터,
TNJA5F201G2,Pin-stripe Wool Single Jacket (Grey),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,239000,150570,37,0,0,0,0.0,298,0,43,75,"95:23, 100:38, 105:14, 110:0",75,그레이:75,남성의류,자켓,숏/하프자켓
TNCO5F102BK,Heavy Wool Tailored Double-breasted Coat (Black),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,309000,194670,37,0,0,17,4.9,615,0,74,97,"95:32, 100:48, 105:17, 110:0",195,"블랙:97, 그레이:98",남성의류,코트,롱코트
TNJU5F205BK,European-goose Corduroy Herrington down Jumper (Black),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,299000,188370,37,0,0,15,4.8,773,0,183,53,"95:34, 100:19, 105:0, 110:0",65,"블랙:53, 브라운:12",남성의류,점퍼,다운점퍼
TNCO5F100BK,Wool Blended Mac Coat (Black),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,309000,194670,37,0,0,32,4.9,1,0,197,43,"95:11, 100:31, 105:1, 110:0",81,"블랙:43, 캐멀:38",남성의류,코트,롱코트
TNCO4F101BK,블랙 『Cashmere-Blended』 오버핏 3버튼 테일러드 코트,티엔지티,B000,1004,2,[24FW],"가을, 겨울",0,0,1,1,0,299000,125130,58,0,0,29,4.8,500,0,97,38,"95:38, 100:0, 105:0, 110:0",120,"블랙:38, 그레이:13, 베이지:69",남성의류,코트,롱코트
TNSH5E202IV,Crochet Camp Collar Shirt (Cream),티엔지티,B000,1004,2,,"봄, 여름",1,1,0,0,0,79000,49770,37,0,0,17,4.6,384,0,7,1,"95:1, 100:0, 105:0, 110:0",1,아이보리:1,남성의류,셔츠,반팔캐쥬얼셔츠
0TPA6E205G2,Kinoshita Seersucker Jacket & Semi-Wide Pants (Grey),키노시타 바이 티엔지티,B01M,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,228000,205200,10,0,0,0,0.0,0,0,1,0,,295,그레이:295,남성의류,정장,
0TJA5F101G2,Virgin Wool Blended Herringbone Double Set-up (Grey),티엔지티 세트,0T,1004,2,,,0,0,0,0,0,338000,288990,14,0,0,16,4.9,1,0,101,0,,45,그레이:45,남성의류,수트/셋업,캐주얼 셋업
TNTS5E101BK,Boxing Sweatshirt (Black),티엔지티,B000,1004,2,,봄,1,0,0,0,0,79000,49770,37,0,0,19,4.9,96,0,16,40,"95:25, 100:15, 105:0, 110:0",66,"블랙:40, 그레이:26",남성의류,티셔츠,긴팔티셔츠
0TJA4F101K2,[SET] 그레이쉬카키 노치드 싱글 트윌 자켓 + 테이퍼드 팬츠 셋업,티엔지티 세트,0TT,1004,2,,,0,0,0,0,0,248000,147150,40,0,0,25,4.8,74,0,7,0,,19,카키:19,남성의류,자켓,숏/하프자켓
0TPA6E206BK,Kinoshita Seersucker Jacket & Tapered Pants (Black),키노시타 바이 티엔지티,B01M,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,228000,205200,10,0,0,0,0.0,12,0,1,0,,484,블랙:484,남성의류,정장,
