product_code,product_name,brand_name,brand_id,brand_group_id,product_sale_type,season,season_name_raw,season_spring,season_summer,season_fall,season_winter,season_all,original_price,sale_price,discount_rate,sale_count,cart_count,review_count,review_score,purchase_count,viewing_count,wish_count,size_total_stock,size_stock_detail,color_total_stock,color_stock_detail,lf_category_l1,lf_category_l2,lf_category_l3,display_category_id,soldout,source_file,season_warm_weight,season_mid_weight,season_cold_weight,season_temperature_score,season_profile_label,category_code,color_code
0TJA5F106BK, Denim-Like Jacket & Pants Set-up (Black Indigo),티엔지티 세트,0T,1004,2,,,0,0,0,0,0,258000,220590,14,0,0,10,4.6,493,0,55,0,,106,블랙:106,남성의류,수트/셋업,캐주얼 셋업,,,tngt_men_products_enriched_all.csv,0.0,0.0,0.0,,unknown,JA,BK
0TJA5F103W2,Virgin Wool Blended Herringbone Single Set-up(Vintage Brown),티엔지티 세트,0T,1004,2,,,0,0,0,0,0,328000,280440,14,0,0,22,4.8,848,0,71,0,,136,브라운:136,남성의류,수트/셋업,캐주얼 셋업,,,tngt_men_products_enriched_all.csv,0.0,0.0,0.0,,unknown,JA,W2
0TJA5E100BK,[SET] 블랙 오버핏+테이퍼드 싱글 자켓 슬랙스 셋업,티엔지티 세트,0T,1004,2,,,0,0,0,0,0,228000,143640,37,0,0,85,4.8,1,0,43,0,,0,블랙:0,남성의류,수트/셋업,캐주얼 셋업,,,tngt_men_products_enriched_all.csv,0.0,0.0,0.0,,unknown,JA,BK
0TPA5E100G2,[SET] 다크그레이 오버핏+세미와이드 싱글 자켓 슬랙스 셋업,티엔지티 세트,0T,1004,1,,,0,0,0,0,0,228000,164160,28,0,0,51,4.8,1,0,32,0,,15,그레이:15,남성의류,수트/셋업,캐주얼 셋업,,,tngt_men_products_enriched_all.csv,0.0,0.0,0.0,,unknown,PA,G2
0TJU4F104I2,[SET] 스톤베이지 세미 오버핏 피그먼트 데님 워크자켓 + 팬츠 셋업,티엔지티 세트,0TT,1004,2,,,0,0,0,0,0,218000,133650,38,0,0,100,4.8,37,0,25,0,,0,베이지:0,남성의류,점퍼,캐쥬얼점퍼,,,tngt_men_products_enriched_all.csv,0.0,0.0,0.0,,unknown,JU,I2
0TJA5F102G2,Pin Stripe Double Breasted Suit Set-up (Grey),티엔지티 세트,0T,1004,2,[25FW],,0,0,0,0,0,248000,156240,37,0,0,44,4.8,1,0,2,0,,21,그레이:21,남성의류,정장,,,,tngt_men_products_enriched_all.csv,0.0,0.0,0.0,,unknown,JA,G2
0TJA5E107N2,Pin Stripe Over Fit Jacket & Pants Set-up (Navy),티엔지티 세트,0T,1004,2,,,0,0,0,0,0,248000,201870,18,0,0,50,4.8,1,0,3,0,,0,네이비:0,남성의류,정장,,,,tngt_men_products_enriched_all.csv,0.0,0.0,0.0,,unknown,JA,N2
0TJA5E106CG,[SET] 다크그레이 울블랜디드 컴포트 수트 셋업,티엔지티 세트,0T,1004,1,,,0,0,0,0,0,238000,192780,19,0,0,31,4.9,400,0,12,0,,0,차콜 그레이:0,남성의류,자켓,숏/하프자켓,,,tngt_men_products_enriched_all.csv,0.0,0.0,0.0,,unknown,JA,CG
0TJA5E107G2,Pin Stripe Over Fit Jacket & Pants Set-up (Grey),티엔지티 세트,0T,1004,2,,,0,0,0,0,0,248000,201870,18,0,0,41,4.9,1,0,1,0,,0,그레이:0,남성의류,정장,,,,tngt_men_products_enriched_all.csv,0.0,0.0,0.0,,unknown,JA,G2
0TJA5E106N2,[SET] 다크네이비 울블랜디드 컴포트 수트 셋업,티엔지티 세트,0T,1004,1,,,0,0,0,0,0,238000,192780,19,0,0,28,4.8,588,0,29,0,,0,네이비:0,남성의류,자켓,숏/하프자켓,,,tngt_men_products_enriched_all.csv,0.0,0.0,0.0,,unknown,JA,N2
0TJA5F101G2,Virgin Wool Blended Herringbone Double Set-up (Grey),티엔지티 세트,0T,1004,2,,,0,0,0,0,0,338000,288990,14,0,0,16,4.9,1,0,101,0,,45,그레이:45,남성의류,수트/셋업,캐주얼 셋업,,,tngt_men_products_enriched_all.csv,0.0,0.0,0.0,,unknown,JA,G2
0TJA4F101K2,[SET] 그레이쉬카키 노치드 싱글 트윌 자켓 + 테이퍼드 팬츠 셋업,티엔지티 세트,0TT,1004,2,,,0,0,0,0,0,248000,147150,40,0,0,25,4.8,74,0,7,0,,19,카키:19,남성의류,자켓,숏/하프자켓,,,tngt_men_products_enriched_all.csv,0.0,0.0,0.0,,unknown,JA,K2
0TJA4F102I2,[SET] 베이지 피크드 더블 트윌 자켓 + 와이드핏 팬츠 셋업,티엔지티 세트,0TT,1004,2,,,0,0,0,0,0,248000,212040,14,0,0,21,4.9,211,0,8,0,,65,베이지:65,남성의류,자켓,숏/하프자켓,,,tngt_men_products_enriched_all.csv,0.0,0.0,0.0,,unknown,JA,I2
0TJA5F201G2,Pin-stripe Wool Single Suit Set-up (Grey),티엔지티 세트,0T,1004,2,,,0,0,0,0,0,348000,219240,37,0,0,20,4.8,1,0,97,0,,75,그레이:75,남성의류,수트/셋업,캐주얼 셋업,,,tngt_men_products_enriched_all.csv,0.0,0.0,0.0,,unknown,JA,G2
0TJA5F104CR,Corduroy Suit Set-up (Cream),티엔지티 세트,0T,1004,2,,,0,0,0,0,0,268000,168840,37,0,0,43,4.7,622,0,21,0,,172,크림:172,남성의류,수트/셋업,캐주얼 셋업,,,tngt_men_products_enriched_all.csv,0.0,0.0,0.0,,unknown,JA,CR
0TJA5F104W2,Corduroy Suit Set-up (Brown),티엔지티 세트,0T,1004,2,,,0,0,0,0,0,268000,168840,37,0,0,56,4.8,1,0,95,0,,458,브라운:458,남성의류,수트/셋업,캐주얼 셋업,,,tngt_men_products_enriched_all.csv,0.0,0.0,0.0,,unknown,JA,W2
